Date,Event-Code,Total-Rounds,Fighter_1,Fighter_2,F1_W,Decision - Split,F1_Knockdowns,F1_Significant-Strike-Land,F1_Significant-Strike-Attempt,F1_Total-Strikes-Land,F1_Total-Strikes-Attempt,F1_Takedown-Success,F1_Takedown-Land,F1_Control-Time-Sec,F2_Date,F2_W,F2_Knockdowns,F2_Significant-Strike-Land,F2_Significant-Strike-Attempt,F2_Total-Strikes-Land,F2_Total-Strikes-Attempt,F2_Takedown-Success,F2_Takedown-Land,F2_Control-Time-Sec,Knockdowns_Diff,Significant-Strike-Land_Diff,Significant-Strike-Attempt_Diff,Total-Strikes-Land_Diff,Total-Strikes-Attempt_Diff,Takedown-Success_Diff,Takedown-Land_Diff,Control-Time-Sec_Diff,Fight_ID,Judge-1-Name,Judge-1-Score,Judge-2-Name,Judge-2-Score,Judge-3-Name,Judge-3-Score,F1_media_votes,F2_media_votes,media_votes_draw,media_votes_count,media_votes_correct
2018-06-09,2eae41f61776c60f,3,Carla Esparza,Claudia Gadelha,0,1,0,43,103,205,288,2,4,215,2018-06-09 00:00:00,1,0,26,64,78,124,4,5,302,0,-17,-39,-127,-164,2,1,87,9128,Michael Bell,29-28,Kelvin Caldwell,28-29,Brian Puccillo,29-28,4,19,1,24,True
2018-06-09,2eae41f61776c60f,5,Robert Whittaker,Yoel Romero,1,1,0,128,326,129,328,0,1,37,2018-06-09 00:00:00,0,2,111,240,149,287,3,10,261,-2,17,86,-20,41,-3,-9,-224,9134,Sal D'Amato,47-48,Chris Lee,48-47,Brian Puccillo,48-47,5,15,8,28,True
2018-06-09,2eae41f61776c60f,3,Joseph Benavidez,Sergio Pettis,0,1,0,59,186,86,216,2,14,264,2018-06-09 00:00:00,1,0,74,168,87,183,0,0,0,0,15,-18,1,-33,-2,-14,-264,9124,Michael Bell,29-28,Kelvin Caldwell,30-27,Brian Puccillo,28-29,10,12,0,22,True
2018-06-09,2eae41f61776c60f,3,Mirsad Bektic,Ricardo Lamas,1,1,0,31,89,97,174,2,4,515,2018-06-09 00:00:00,0,0,34,62,69,97,0,4,54,0,-3,27,28,77,2,0,461,9127,Sal D'Amato,28-29,Chris Lee,29-28,Brandon Mason,30-27,21,0,0,21,True
2018-06-23,ac5f67109accb482,3,Matt Schnell,Naoki Inoue,1,1,0,71,183,79,192,0,1,0,2018-06-23 00:00:00,0,0,48,196,64,212,0,1,37,0,23,-13,15,-20,0,0,-37,9147,Evan Field,29-28,Garth Harriman,28-29,Charlie Keech,29-28,8,5,0,13,True
2018-06-23,ac5f67109accb482,3,Ji Yeon Kim,Melinda Fabian,1,1,0,73,241,93,261,0,0,146,2018-06-23 00:00:00,0,0,72,173,79,180,0,1,2,0,1,68,14,81,0,-1,144,9145,Ben Cartlidge,29-28,Garth Harriman,29-28,Charlie Keech,28-29,11,0,1,12,True
2018-07-06,8215e4fe24e8e81b,3,Matt Bessette,Steven Peterson,0,1,0,57,141,88,177,0,3,92,2018-07-06 00:00:00,1,0,74,175,115,220,2,6,433,0,17,34,27,43,2,3,341,9171,Junichiro Kamijo,29-28,Chris Lee,28-29,Glenn Trowbridge,29-28,3,11,0,14,True
2018-07-06,8215e4fe24e8e81b,3,Alessio Di Chirico,Julian Marquez,1,1,0,50,116,55,122,4,6,238,2018-07-06 00:00:00,0,0,47,147,49,149,0,1,3,0,3,-31,6,-27,4,5,235,9176,Adalaide Byrd,29-28,Sal D'Amato,29-28,Dave Hagen,27-30,3,14,0,17,True
2018-07-06,8215e4fe24e8e81b,3,Alex Caceres,Martin Bravo,1,1,0,82,159,86,163,0,1,43,2018-07-06 00:00:00,0,0,78,236,109,270,3,9,221,0,4,-77,-23,-107,-3,-8,-178,9178,Derek Cleary,29-28,Dave Hagen,29-28,Rick Winter,28-29,11,4,2,17,True
2018-07-06,8215e4fe24e8e81b,3,Joe Giannetti,Michael Trizano,0,1,0,29,75,61,108,1,6,171,2018-07-06 00:00:00,1,0,42,71,86,116,0,0,339,0,13,-4,25,8,-1,-6,168,9180,Dave Hagen,29-28,Junichiro Kamijo,29-28,Glenn Trowbridge,28-29,1,14,0,15,True
2018-07-07,35585d970300d45a,3,Mike Perry,Paul Felder,1,1,0,62,110,66,114,2,3,182,2018-07-07 00:00:00,0,0,56,120,64,128,0,1,45,0,6,-10,2,-14,2,2,137,9188,Michael Bell,29-28,Dave Hagen,28-29,Chris Lee,29-28,18,1,0,19,True
2018-07-14,b45d6b73f4ca4467,3,Dennis Bermudez,Rick Glenn,0,1,0,42,114,56,132,6,14,258,2018-07-14 00:00:00,1,0,48,137,59,151,0,0,34,0,6,23,3,19,-6,-14,-224,9214,Mike Mikkelson,30-27,Tim Turner,28-29,Tony Weeks,29-28,10,6,0,16,True
2018-07-14,b45d6b73f4ca4467,3,Justin Scoggins,Said Nurmagomedov,0,1,0,32,87,32,87,0,1,0,2018-07-14 00:00:00,1,0,65,113,86,134,1,11,120,0,33,26,54,47,1,10,120,9212,Dave Hagen,29-28,Mike Mikkelson,28-29,Marcos Rosales,29-28,17,0,0,17,True
2018-07-22,4f732e58ed907eff,3,Danny Roberts,David Zawada,1,1,0,45,87,68,117,0,2,526,2018-07-22 00:00:00,0,0,33,64,63,99,2,5,162,0,12,23,5,18,-2,-3,364,9252,Ben Cartlidge,29-28,Howard Hughes,29-28,Takeo Kobayashi,27-30,7,5,1,13,True
2018-07-22,4f732e58ed907eff,3,Damir Hadzovic,Nick Hein,1,1,1,71,155,71,155,0,0,7,2018-07-22 00:00:00,0,0,43,198,43,198,0,0,0,1,28,-43,28,-43,0,0,7,9250,Ben Cartlidge,29-28,Pawel Harasim,29-28,Howard Hughes,28-29,15,1,0,16,True
2018-08-04,03b1e846b09f721d,3,Kyung Ho Kang,Ricardo Ramos,0,1,0,65,157,101,198,1,2,127,2018-08-04 00:00:00,1,0,54,146,63,157,1,2,58,0,-11,-11,-38,-41,0,0,-69,9274,Derek Cleary,28-29,Sal D'Amato,29-28,Marcos Rosales,29-28,3,12,0,15,True
2018-08-04,03b1e846b09f721d,5,Demetrious Johnson,Henry Cejudo,0,1,0,81,134,121,174,1,2,36,2018-08-04 00:00:00,1,0,51,147,80,178,3,11,278,0,-30,13,-41,4,2,9,242,9284,Sal D'Amato,48-47,Ron McCarthy,48-47,Marcos Rosales,47-48,12,13,0,25,True
2018-08-25,c0342805a1948cbb,3,Angela Hill,Cortney Casey,0,1,0,121,222,123,224,1,1,23,2018-08-25 00:00:00,1,0,111,333,117,341,1,6,101,0,-10,111,-6,117,0,5,78,9310,Sal D'Amato,29-28,Matt Prieto,28-29,Glenn Trowbridge,30-27,11,6,0,17,True
2018-08-25,c0342805a1948cbb,3,Andre Fili,Michael Johnson,0,1,0,37,117,40,120,2,4,201,2018-08-25 00:00:00,1,0,65,116,70,122,0,3,90,0,28,-1,30,2,-2,-1,-111,9311,Sal D'Amato,29-28,Kristy Gynan,27-30,Glenn Trowbridge,29-28,11,6,0,17,True
2018-09-08,d5ae8074631762fc,3,Jarred Brooks,Robert Sanchez,1,1,0,24,42,82,108,2,4,498,2018-09-08 00:00:00,0,0,16,40,121,162,1,4,283,0,8,2,-39,-54,1,0,215,9330,Steve Armstrong,29-28,Chris Lee,29-28,Don Turnage,28-29,17,0,0,17,True
2018-09-08,d5ae8074631762fc,3,Irene Aldana,Lucie Pudilova,1,1,0,119,226,121,228,0,1,2,2018-09-08 00:00:00,0,0,105,329,110,336,0,0,17,0,14,-103,11,-108,0,1,-15,9331,Steve Armstrong,29-28,Chris Lee,29-28,Don Turnage,28-29,12,7,0,19,True
2018-09-15,8d49545dadf9b919,3,Kajan Johnson,Rustam Khabilov,0,1,0,44,123,57,137,0,0,0,2018-09-15 00:00:00,1,0,17,70,34,88,3,8,250,0,-27,-53,-23,-49,3,8,250,9348,Ben Cartlidge,29-28,David Lethaby,28-29,Maciej Motylewski,29-28,12,1,0,13,True
2018-09-22,852454c572675334,3,Andre Ewell,Renan Barao,1,1,1,53,123,57,128,1,1,28,2018-09-22 00:00:00,0,0,44,101,67,124,3,5,294,1,9,22,-10,4,-2,-4,-266,9380,Derek Cleary,29-28,Hallison Pontes,29-28,Marcelo Vilhena,28-29,18,0,0,18,True
2018-10-27,33a331684283900f,3,Ed Herman,Gian Villante,0,1,0,84,223,85,224,0,1,6,2018-10-27 00:00:00,1,0,81,217,81,217,0,1,4,0,-3,-6,-4,-7,0,0,-2,9474,Hubert Earle,29-28,Bob LeBlanc,28-29,David Therien,29-28,6,6,2,14,True
2018-11-03,20821819c401ced8,3,Julio Arce,Sheymon Moraes,0,1,0,25,119,46,145,1,5,251,2018-11-03 00:00:00,1,2,32,102,35,105,0,0,98,2,7,-17,-11,-40,-1,-5,-153,9484,Derek Cleary,29-28,Douglas Crosby,30-26,Chris Lee,28-29,7,11,1,19,True
2018-11-10,42c96a9c4802e2e1,3,Eric Shelton,Joseph Morales,1,1,0,16,57,45,90,7,10,406,2018-11-10 00:00:00,0,0,24,67,28,71,1,1,52,0,-8,-10,17,19,6,9,354,9493,Chris Lee,29-28,Ben Ramirez,30-27,Curtis Thrasher,27-30,17,0,0,17,True
2018-11-10,42c96a9c4802e2e1,3,Luis Pena,Michael Trizano,0,1,0,23,85,34,97,1,9,326,2018-11-10 00:00:00,1,0,51,100,55,104,1,2,134,0,28,15,21,7,0,-7,-192,9498,Sal D'Amato,28-29,Chris Lee,29-28,Ben Ramirez,30-27,4,11,0,15,True
2018-11-10,42c96a9c4802e2e1,3,Amanda Cooper,Ashley Yoder,0,1,0,51,105,67,121,2,6,329,2018-11-10 00:00:00,1,0,38,90,59,113,1,2,201,0,-13,-15,-8,-8,-1,-4,-128,9497,Derek Cleary,29-28,Curtis Thrasher,29-28,Mark Van Tine,27-30,15,2,0,17,True
2018-11-10,42c96a9c4802e2e1,3,Joby Sanchez,Mark De La Rosa,0,1,0,55,124,85,155,0,1,80,2018-11-10 00:00:00,1,0,66,167,68,169,0,7,113,0,11,43,-17,14,0,6,33,9492,Sal D'Amato,29-28,Hale Hilsabeck,30-27,Curtis Thrasher,28-29,6,10,0,16,True
2018-11-24,de25520d54eab12d,3,Martin Day,Liu Pingyuan,0,1,1,100,184,127,218,1,1,133,2018-11-24 00:00:00,1,1,55,133,73,155,0,4,285,0,-45,-51,-54,-63,-1,3,152,9535,Mark Craig,29-28,Barry Foley,28-29,Garth Harriman,29-28,8,4,1,13,True
2018-11-30,c7ac79839e86ce33,3,Julija Stoliarenko,Leah Letson,0,1,0,57,158,66,168,0,4,2,2018-11-30 00:00:00,1,0,73,179,88,196,0,1,178,0,16,21,22,28,0,-3,176,9558,Adalaide Byrd,28-29,Junichiro Kamijo,29-28,Ron McCarthy,29-28,0,15,0,15,True
2018-11-30,c7ac79839e86ce33,3,Darren Stewart,Edmen Shahbazyan,0,1,0,34,71,46,84,1,3,41,2018-11-30 00:00:00,1,0,22,37,27,43,8,21,597,0,-12,-34,-19,-41,7,18,556,9571,Junichiro Kamijo,28-29,Chris Lee,29-28,Patricia Morse Jarman,29-28,0,14,0,14,True
2018-12-01,d1d20e651e6cbc02,3,Keita Nakamura,Salim Touahri,1,1,1,41,97,55,112,0,4,0,2018-12-01 00:00:00,0,0,34,79,42,87,0,0,40,1,7,18,13,25,0,4,-40,9606,Howie Booth,30-27,Howard Hughes,28-29,Charlie Keech,29-28,12,0,0,12,True
2018-12-08,2a74bbba57058f12,3,Jessica Eye,Katlyn Cerminara,1,1,0,81,190,83,192,0,3,20,2018-12-08 00:00:00,0,0,65,201,70,207,0,0,50,0,16,-11,13,-15,0,3,-30,9631,Dr. Greg Jackson,29-28,Benoit Roussel,28-29,Declan Woods,29-28,8,6,0,14,True
2018-12-08,2a74bbba57058f12,3,Hakeem Dawodu,Kyle Bochniak,1,1,0,103,212,103,212,0,0,2,2018-12-08 00:00:00,0,0,42,109,47,114,2,12,111,0,61,103,56,98,-2,-12,-109,9635,Eric Colón,30-27,Jason Rodgers,30-27,Benoit Roussel,28-29,18,0,0,18,True
2018-12-08,2a74bbba57058f12,3,Elias Theodorou,Eryk Anders,1,1,0,92,211,102,221,0,3,36,2018-12-08 00:00:00,0,1,65,133,66,134,0,1,23,-1,27,78,36,87,0,2,13,9630,Sal D'Amato,29-28,Christopher Doyle,29-28,Benoit Roussel,28-29,10,2,3,14,False
2018-12-15,7a703c565ccaa18f,3,Dwight Grant,Zak Ottow,0,1,0,25,84,33,93,1,1,20,2018-12-15 00:00:00,1,0,14,71,22,82,1,6,174,0,-11,-13,-11,-11,0,5,154,9655,Chris Lee,29-28,Brian Puccillo,28-29,Rick Winter,29-28,11,1,0,12,True
2019-02-02,84283233ec42be5f,3,Livinha Souza,Sarah Frota,1,1,0,23,65,75,118,4,10,222,2019-02-02 00:00:00,0,0,32,90,78,143,0,0,276,0,-9,-25,-3,-25,4,10,-54,9727,Guilherme Bravo,29-28,Hallison Pontes,28-29,Joseph Terrell,29-28,15,2,0,17,True
2019-02-02,84283233ec42be5f,3,Max Griffin,Thiago Alves,0,1,1,112,154,117,159,2,4,218,2019-02-02 00:00:00,1,0,83,135,91,143,0,1,73,-1,-29,-19,-26,-16,-2,-3,-145,9724,Michael Bell,28-29,Guilherme Bravo,29-28,Hallison Pontes,29-28,16,2,0,18,True
2019-02-02,84283233ec42be5f,3,Mara Romero Borella,Taila Santos,1,1,0,29,83,84,140,2,5,356,2019-02-02 00:00:00,0,0,36,100,57,123,1,1,165,0,-7,-17,27,17,1,4,191,9725,Chris Lee,28-29,Hallison Pontes,29-28,Joseph Terrell,29-28,12,3,1,16,True
2019-02-02,84283233ec42be5f,3,Magomed Bibulatov,Rogerio Bontorin,0,1,0,58,98,66,107,4,8,136,2019-02-02 00:00:00,1,0,40,77,52,89,1,3,178,0,-18,-21,-14,-18,-3,-5,42,9720,Michael Bell,29-28,Guilherme Bravo,28-29,Joseph Terrell,29-28,8,10,0,18,True
2019-02-09,b5882371e2a3900d,3,Kai Kara-France,Raulian Paiva,1,1,0,58,168,60,170,2,7,20,2019-02-09 00:00:00,0,0,67,184,71,188,0,4,100,0,-9,-16,-11,-18,2,3,-80,9738,Derek Cleary,29-28,Garth Harriman,28-29,Christopher Shen,29-28,7,12,0,19,True
2019-03-02,2d5fbe2103f97053,3,Hannah Cifers,Polyana Viana,1,1,1,67,155,91,182,0,0,278,2019-03-02 00:00:00,0,0,77,174,125,236,0,0,0,1,-10,-19,-34,-54,0,0,278,9836,Dave Hagen,28-29,Ron McCarthy,29-28,Tony Weeks,29-28,8,13,0,21,True
2019-03-09,e96d8538d3f9d0ed,3,Jeff Hughes,Maurice Greene,0,1,0,66,143,67,144,0,1,45,2019-03-09 00:00:00,1,0,70,161,72,163,0,0,19,0,4,18,5,19,0,-1,-26,9870,Michael Bell,29-28,Kevin Champion,29-28,Sal D'Amato,28-29,10,5,0,15,True
2019-03-16,80eacd4da0617c57,3,Jack Marshman,John Phillips,1,1,0,31,149,31,149,0,0,0,2019-03-16 00:00:00,0,1,32,95,35,99,0,0,36,-1,-1,54,-4,50,0,0,-36,9886,Mark Collett,29-28,Pawel Harasim,28-29,Andy Roberts,29-28,4,11,0,15,True
2019-03-16,80eacd4da0617c57,3,Gunnar Nelson,Leon Edwards,0,1,0,9,18,27,38,3,4,263,2019-03-16 00:00:00,1,1,31,49,47,69,2,3,209,1,22,31,20,31,-1,-1,-54,9890,Howard Hughes,28-29,Anders Ohlsson,29-27,Andy Roberts,29-28,0,22,0,22,True
2019-03-16,80eacd4da0617c57,3,Dominick Reyes,Volkan Oezdemir,1,1,0,44,121,47,124,0,2,0,2019-03-16 00:00:00,0,0,35,99,48,112,1,7,93,0,9,22,-1,12,-1,-5,-93,9889,Junichiro Kamijo,29-28,Andy Roberts,28-29,Paul Sutherland,29-28,8,11,0,19,True
2019-03-30,9649d75defe0dedb,3,Gerald Meerschaert,Kevin Holland,0,1,0,10,13,44,56,6,11,552,2019-03-30 00:00:00,1,0,27,43,76,98,1,2,252,0,17,30,32,42,-5,-9,-300,9942,Greg Monskie,29-28,Dave Tirelli,28-29,Cardo Urso,30-27,14,3,0,17,True
2019-04-13,b0550072e5f0afa7,3,Alan Jouban,Dwight Grant,0,1,0,24,100,25,101,1,2,29,2019-04-13 00:00:00,1,0,38,122,39,123,0,0,0,0,14,22,14,22,-1,-2,-29,9961,Derek Cleary,29-28,Ken Coffey,29-28,Anthony Maness,27-30,9,9,0,18,True
2019-04-20,7dcf06c1967801c1,3,Antonina Shevchenko,Roxanne Modafferi,0,1,0,64,116,87,144,0,0,50,2019-04-20 00:00:00,1,0,33,79,105,162,5,6,540,0,-31,-37,18,18,5,6,490,9972,Mark Collett,29-28,Howard Hughes,29-28,Maria Makhmutova,28-29,1,18,0,19,True
2019-04-27,c912f676692c353a,3,Andrei Arlovski,Augusto Sakai,0,1,0,75,175,82,182,0,0,26,2019-04-27 00:00:00,1,0,42,132,51,141,0,1,121,0,-33,-43,-31,-41,0,1,95,9981,Derek Cleary,28-29,Chris Lee,29-28,Troy Wincapaw,29-28,12,0,1,13,True
2019-04-27,c912f676692c353a,3,Cory Sandhagen,John Lineker,1,1,0,120,275,128,283,2,4,36,2019-04-27 00:00:00,0,0,106,256,106,256,1,2,14,0,14,19,22,27,1,2,22,9984,Derek Cleary,29-28,Chris Lee,28-29,Barry Luxenberg,29-28,7,10,0,17,True
2019-04-27,c912f676692c353a,3,Court Mcgee,Dhiego Lima,0,1,1,65,228,69,232,0,8,60,2019-04-27 00:00:00,1,0,65,159,67,161,0,3,41,-1,0,-69,-2,-71,0,-5,-19,9976,Richard Bertrand,28-29,Sal D'Amato,30-27,Chris Lee,29-28,0,15,0,15,True
2019-05-04,351264d11286d09a,3,Cub Swanson,Shane Burgos,0,1,0,129,256,132,260,0,2,97,2019-05-04 00:00:00,1,0,134,268,147,282,0,0,0,0,5,12,15,22,0,-2,-97,10029,Eric Colon,29-28,David Therien,27-30,Declan Woods,30-27,3,14,0,17,True
2019-07-06,6c9383ffab2725a5,5,Jon Jones,Thiago Santos,1,1,0,59,90,59,90,0,1,0,2019-07-06 00:00:00,0,0,43,166,43,166,0,0,0,0,16,-76,16,-76,0,1,0,10243,Michael Bell,48-47,Derek Cleary,48-47,Junichiro Kamijo,47-48,14,4,0,18,True
2019-07-13,2f8f3c69522db931,3,Karl Roberson,Wellington Turman,1,1,0,50,80,79,113,0,0,347,2019-07-13 00:00:00,0,0,25,51,38,67,4,7,413,0,25,29,41,46,-4,-7,-66,10268,Michael Bell,29-28,Derek Cleary,28-29,Wade Vierra,29-28,3,9,0,12,True
2019-07-20,9e0f28d1f639ad73,3,Domingo Pilarte,Felipe Colares,0,1,0,11,21,69,89,2,5,370,2019-07-20 00:00:00,1,0,23,42,92,132,2,8,398,0,12,21,23,43,0,3,28,10272,Jennie Cardenas,28-29,Gino Garcia,29-28,Marcos Rosales,29-28,10,2,0,12,True
2019-07-20,9e0f28d1f639ad73,3,Irene Aldana,Raquel Pennington,0,1,0,52,184,75,208,0,0,2,2019-07-20 00:00:00,1,0,47,137,86,181,1,6,328,0,-5,-47,11,-27,1,6,326,10277,Ruben Carrion,28-29,Perry Hillin,29-28,Marcos Rosales,29-28,4,9,0,13,True
2019-07-27,abcf7e55a0a9ed89,3,Krzysztof Jotko,Marc-Andre Barriault,1,1,0,40,117,98,181,1,7,289,2019-07-27 00:00:00,0,0,39,77,62,102,1,3,136,0,1,40,36,79,0,4,153,10292,Derek Cleary,29-28,Kevin Dornan,28-29,Dave Hagen,29-28,13,2,0,15,True
2019-08-10,e5d03e4d966126bd,3,Bobby Moffett,Enrique Barzola,0,1,0,90,236,98,247,0,1,24,2019-08-10 00:00:00,1,0,83,239,88,244,3,7,39,0,-7,3,-10,-3,3,6,15,10323,Eric Colon,28-29,Phillipe Iorio,30-27,Joseph Terrell,29-28,5,7,0,12,True
2019-08-10,e5d03e4d966126bd,3,Chris Gutierrez,Geraldo De Freitas,1,1,0,48,86,49,87,1,2,176,2019-08-10 00:00:00,0,0,40,112,57,134,2,7,128,0,8,-26,-8,-47,-1,-5,48,10312,Phillipe Iorio,29-28,Joseph Terrell,27-30,Tony Weeks,29-28,4,7,0,11,True
2019-08-10,e5d03e4d966126bd,3,Mike Perry,Vicente Luque,0,1,0,87,175,116,204,0,2,200,2019-08-10 00:00:00,1,0,84,179,85,180,0,0,0,0,-3,4,-31,-24,0,-2,-200,10329,Guilherme Bravo,28-29,Eric Colon,29-28,Joseph Terrell,29-28,2,15,0,17,True
2019-08-17,70167689d6a01793,3,Brandon Davis,Kyung Ho Kang,0,1,0,77,187,114,231,1,1,24,2019-08-17 00:00:00,1,1,50,101,120,180,3,6,381,1,-27,-86,6,-51,2,5,357,10332,Derek Cleary,29-28,Luis Cobian,28-29,Ron McCarthy,29-28,0,16,0,16,True
2019-08-31,2c104b7e59a72629,3,Mizuki Inoue,Wu Yanan,1,1,0,93,204,102,214,0,4,36,2019-08-31 00:00:00,0,0,123,270,136,283,0,4,29,0,-30,-66,-34,-69,0,0,7,10363,Barry Foley,29-28,Garth Harriman,29-28,Albert Shen,28-29,8,1,0,9,True
2019-08-31,2c104b7e59a72629,3,Karol Rosa,Lara Procopio,1,1,1,171,351,177,358,0,0,64,2019-08-31 00:00:00,0,0,165,290,169,294,0,5,22,1,6,61,8,64,0,-5,42,10357,Garth Harriman,29-28,Howard Hughes,30-27,Albert Shen,28-29,10,0,0,10,True
2019-09-07,a79bfbc01b2264d6,3,Andrea Lee,Joanne Wood,0,1,0,61,137,104,185,3,5,259,2019-09-07 00:00:00,1,0,101,230,158,293,2,4,133,0,40,93,54,108,-1,-1,-126,10396,Ben Cartlidge,28-29,Pawel Harasim,30-27,Maria Makhmutova,29-28,3,13,0,16,True
2019-09-07,a79bfbc01b2264d6,3,Edson Barboza,Paul Felder,0,1,0,60,114,77,133,1,3,109,2019-09-07 00:00:00,1,0,56,154,75,174,0,2,123,0,-4,40,-2,41,-1,-1,14,10400,Howie Booth,27-30,David Lethaby,29-28,Maria Makhmutova,30-27,13,3,0,16,True
2019-09-14,4834ff149dc9542a,3,Antonio Carlos Junior,Uriah Hall,0,1,0,22,69,81,148,3,8,642,2019-09-14 00:00:00,1,1,34,79,41,86,0,0,25,1,12,10,-40,-62,-3,-8,-617,10436,Michael Bell,29-28,Sal D'Amato,28-29,David Therien,29-28,6,9,1,16,True
2019-09-14,4834ff149dc9542a,3,Cole Smith,Miles Johns,0,1,0,11,57,26,75,1,6,511,2019-09-14 00:00:00,1,0,31,65,63,104,1,2,172,0,20,8,37,29,0,-4,-339,10433,Michael Bell,29-28,Derek Cleary,28-29,Dave Hagen,29-28,6,6,0,12,True
2019-09-14,4834ff149dc9542a,3,Glover Teixeira,Nikita Krylov,1,1,0,43,71,85,119,1,6,262,2019-09-14 00:00:00,0,0,47,95,74,123,2,4,279,0,-4,-24,11,-4,-1,2,-17,10439,Michael Bell,28-29,Sal D'Amato,29-28,Dave Hagen,29-28,12,4,0,16,True
2019-09-28,1bf49bf829964144,3,Brandon Davis,Giga Chikadze,0,1,0,34,99,36,103,3,7,182,2019-09-28 00:00:00,1,0,59,119,71,133,1,2,71,0,25,20,35,30,-2,-5,-111,10456,Nicolaj Bulow,29-28,Andreas Gruner,28-29,Cezary Wojciechowski,29-28,0,11,0,11,True
2019-10-05,3cf68c1d17f66af7,3,Dhiego Lima,Luke Jumeau,1,1,0,32,105,49,124,2,6,160,2019-10-05 00:00:00,0,0,24,95,24,95,0,0,0,0,8,10,25,29,2,6,160,10528,Garth Harriman,28-29,Charlie Keech,29-28,Christopher Shen,29-28,18,0,0,18,True
2019-10-12,0941df56f6ac954b,3,Luis Pena,Matt Frevola,0,1,0,51,120,60,129,1,2,65,2019-10-12 00:00:00,1,0,48,110,51,115,4,7,173,0,-3,-10,-9,-14,3,5,108,10549,Chris Lee,28-29,Daniel Torres,29-28,Tony Weeks,29-28,6,8,0,14,True
2019-10-12,0941df56f6ac954b,3,Eryk Anders,Gerald Meerschaert,1,1,0,64,178,64,178,0,0,9,2019-10-12 00:00:00,0,0,72,202,72,202,0,1,0,0,-8,-24,-8,-24,0,-1,9,10548,Derek Cleary,28-29,Michelle Olney,29-28,Tony Weeks,29-28,2,13,0,15,True
2019-10-18,3ae10ac4df3df05c,3,Darren Stewart,Deron Winn,1,1,0,57,119,77,140,1,1,30,2019-10-18 00:00:00,0,0,29,53,66,98,6,15,482,0,28,66,11,42,-5,-14,-452,10570,Eric Colon,29-28,Nick Mahmood,29-28,Dave Tirelli,28-29,6,6,0,12,True
2019-10-26,df05aa15b2d66f57,3,Ashley Yoder,Randa Markos,0,1,0,44,107,82,148,2,6,337,2019-10-26 00:00:00,1,0,78,140,94,158,0,1,185,0,34,33,12,10,-2,-5,-152,10595,Mark Collett,29-28,Evan Field,28-29,Howard Hughes,29-28,0,10,0,10,True
2019-10-26,df05aa15b2d66f57,3,Alexandra Albu,Loma Lookboonmee,0,1,0,65,157,77,171,1,3,122,2019-10-26 00:00:00,1,0,99,151,112,164,1,6,23,0,34,-6,35,-7,0,3,-99,10596,Mark Collett,30-27,Barry Foley,28-29,Pawel Harasim,30-27,0,9,0,9,True
2019-11-02,fd87b1bbfcde9d5e,3,Darren Till,Kelvin Gastelum,1,1,0,36,67,37,69,1,2,38,2019-11-02 00:00:00,0,0,40,81,50,96,1,4,163,0,-4,-14,-13,-27,0,-2,-125,10640,Eric Colon,29-28,Chris Lee,30-27,Dave Tirelli,27-30,16,0,0,16,True
2019-11-02,fd87b1bbfcde9d5e,3,Blagoy Ivanov,Derrick Lewis,0,1,0,20,38,61,83,3,6,200,2019-11-02 00:00:00,1,0,31,68,32,69,1,3,127,0,11,30,-29,-14,-2,-3,-73,10636,Eric Colon,28-29,Chris Lee,29-28,Dave Tirelli,30-27,0,15,0,15,True
2019-11-02,fd87b1bbfcde9d5e,3,Hakeem Dawodu,Julio Arce,1,1,0,55,139,83,170,0,0,219,2019-11-02 00:00:00,0,0,32,124,64,162,1,3,56,0,23,15,19,8,-1,-3,163,10628,Derek Cleary,29-28,Eric Colon,29-28,Chris Lee,28-29,17,0,0,17,True
2019-11-09,8d5daf67983b65ba,3,Davey Grant,Grigorii Popov,1,1,0,30,63,34,70,6,9,362,2019-11-09 00:00:00,0,0,35,88,57,111,0,0,58,0,-5,-25,-23,-41,6,9,304,10655,Lukasz Bosacki,29-28,Howard Hughes,29-28,Paul Sutherland,28-29,9,4,0,13,True
2019-11-09,8d5daf67983b65ba,3,Klidson Abreu,Shamil Gamzatov,0,1,0,32,78,47,95,1,2,106,2019-11-09 00:00:00,1,0,64,138,82,158,0,1,11,0,32,60,35,63,-1,-1,-95,10662,Lukasz Bosacki,28-29,Howard Hughes,29-28,Paul Sutherland,29-28,8,5,0,13,True
2019-11-16,81ca2c245b19b3c5,5,Ronaldo Souza,Jan Blachowicz,0,1,0,20,48,56,88,0,5,505,2019-11-16 00:00:00,1,0,71,170,105,205,0,0,4,0,51,122,49,117,0,-5,-501,10698,Sal D'Amato,48-47,Chris Lee,48-47,Hallison Pontes,47-48,7,9,0,16,True
2019-12-14,4565d435005319c0,3,Jose Aldo,Marlon Moraes,0,1,0,58,147,63,152,0,0,0,2019-12-14 00:00:00,1,0,59,137,59,137,1,2,21,0,1,-10,-4,-15,1,2,21,10779,Michael Bell,28-29,Eric Colon,29-28,Mark Smith,29-28,9,9,0,18,True
2019-12-21,74fefd43f073cd2f,3,Heili Alateng,Ryan Benoit,1,1,0,47,131,72,160,4,13,200,2019-12-21 00:00:00,0,0,68,128,84,145,0,1,0,0,-21,3,-12,15,4,12,200,10783,Ben Cartlidge,29-28,Anthony Dimitriou,29-28,Evan Field,28-29,4,0,0,4,True
